logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
2.002158057	1427742_a_at	2.002158057	3.997461218	3.997817666	0.002134102	0.173691323	-1.177511832	Klf6
2.018356676	1418809_at	2.018356676	3.968187285	4.196316746	0.001526504	0.148041269	-0.860780058	NA
2.02153858	1450905_at	2.02153858	5.27652519	5.9525709	9.94E-05	0.04017077	1.680722377	Plxnc1
2.036023361	1417025_at	2.036023361	6.160368517	2.43913095	0.033069346	0.532167152	-3.75073549	H2-Eb1
2.048164222	1448830_at	2.048164222	6.66578541	4.539803392	0.000865072	0.101980536	-0.325367611	Dusp1
2.048753163	1433678_at	2.048753163	4.524328881	6.711861338	3.48E-05	0.028159261	2.623226882	Pld4
2.140387067	1417756_a_at	2.140387067	6.909795367	6.027576069	8.93E-05	0.039627152	1.777996735	Lsp1
2.179660973	1439255_s_at	2.179660973	5.069421547	3.686172876	0.003644696	0.21767102	-1.684017644	NA
2.21322964	1419483_at	2.21322964	3.963069913	5.479428876	0.000198843	0.053402844	1.045572951	C3ar1
2.215916685	1426852_x_at	2.215916685	4.249992546	2.368221864	0.037474716	0.555637567	-3.86521006	Nov
2.256660566	1452431_s_at	2.256660566	4.96031288	3.108013921	0.01006906	0.332787388	-2.643703	H2-Aa
2.258102141	1417409_at	2.258102141	4.152823122	4.489535376	0.000939124	0.108295834	-0.402655292	Jun
2.350321227	1449835_at	2.350321227	3.076136775	7.418213575	1.40E-05	0.017649343	3.419117951	Pdcd1
2.374134903	1452519_a_at	2.374134903	6.293234288	7.027024653	2.31E-05	0.021733841	2.98764149	Zfp36
2.382213394	1435290_x_at	2.382213394	8.127317558	3.20306744	0.008506871	0.313817351	-2.484962283	H2-Aa
2.39308244	1450648_s_at	2.39308244	5.7012293	4.212121501	0.001486629	0.148041269	-0.835781001	H2-Ab1
2.39926005	1419609_at	2.39926005	5.62562586	7.420928733	1.40E-05	0.017649343	3.42203418	Ccr1
2.427639221	1451161_a_at	2.427639221	6.059775996	5.592433702	0.000168025	0.052801926	1.200662926	Emr1
2.431330265	1423100_at	2.431330265	8.180191581	3.20062367	0.008543777	0.313817351	-2.489041667	Fos
2.453384515	1451721_a_at	2.453384515	3.641293277	3.751257014	0.003256447	0.2093192	-1.577410787	H2-Ab1
2.516363892	1433508_at	2.516363892	5.250111515	4.65302156	0.000719881	0.091505712	-0.152694773	Klf6
2.517703861	1419532_at	2.517703861	4.951054861	5.784065926	0.000126805	0.043471095	1.45879242	Il1r2
2.624111269	1417065_at	2.624111269	5.020735337	3.982808341	0.002189284	0.174112009	-1.201660352	Egr1
2.715202774	1425519_a_at	2.715202774	6.755908469	3.090026842	0.010395936	0.33602634	-2.67375038	Cd74
2.771405921	1419561_at	2.771405921	5.791856353	4.014161964	0.002075655	0.1718982	-1.151246161	Ccl3
